# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
1010	0.0	492.5
1011	0.0	11.666666666666666
1012	0.0	688.6666666666666
1013	0.0	330.3333333333333
1014	0.0	40804.0
1015	0.0	1189.1666666666667
1016	0.0	1188.8333333333333
1017	0.0	9.0
1018	0.0	47.333333333333336
1019	0.0	566.1666666666666
1020	0.0	88.33333333333333
1021	0.0	17588.5
1022	0.0	1549.0
1023	0.0	2377.6666666666665
1024	0.0	89.16666666666667
1025	0.0	317.1666666666667
1026	0.0	33.166666666666664
1027	0.0	295.5
1028	0.0	158.83333333333334
1029	0.0	134.83333333333334
1030	0.0	323.1666666666667
1031	0.0	94.0
1032	0.0	276.8333333333333
1033	0.0	32.833333333333336
1034	0.0	784.3333333333334
1035	0.0	70.66666666666667
1036	0.0	395.5
1037	0.0	142.33333333333334
1038	0.0	628.0
1039	0.0	346.6666666666667
1040	1.0	-1.0
1041	0.0	9594.333333333334
1042	0.0	168.16666666666666
1043	0.0	182.16666666666666
1044	0.0	30029.0
1045	0.0	299.1666666666667
1046	0.0	357.6666666666667
1047	0.0	195.83333333333334
1048	0.0	160.66666666666666
1049	0.0	374.1666666666667
1050	0.0	1048.5
1051	0.0	1517.5
1052	0.0	80.33333333333333
1053	0.0	471.5
1054	0.0	556.6666666666666
1055	0.0	238.16666666666666
1056	0.0	1682.1666666666667
1057	0.0	312.8333333333333
1058	0.0	8190.333333333333
1059	0.0	20069.666666666668
1060	0.0	366.6666666666667
1061	0.0	12491.833333333334
