# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
1111	1.0	0.0
1112	1.0	0.0
1113	1.0	0.0
1114	0.0	937.8886903868988
1115	1.0	0.0
1116	1.0	0.0
1117	1.0	0.0
1118	1.0	0.0
1119	1.0	0.0
1120	0.0	648.8619488663971
1121	1.0	0.0
1122	0.0	838.8577926671132
1123	1.0	0.0
1124	1.0	0.0
1125	0.0	290.74183374177665
1126	1.0	0.0
1127	1.0	0.0
1128	0.0	182.2472175117582
1129	1.0	0.0
1130	1.0	0.0
1131	1.0	0.0
1132	1.0	0.0
1133	1.0	0.0
1134	1.0	0.0
1135	1.0	0.0
1136	1.0	0.0
1137	1.0	0.0
1138	1.0	0.0
1139	1.0	0.0
1140	1.0	0.0
1141	1.0	0.0
1142	1.0	0.0
1143	1.0	0.0
1144	1.0	0.0
1145	1.0	0.0
1146	1.0	0.0
1147	1.0	0.0
1148	1.0	0.0
1149	1.0	0.0
1150	1.0	0.0
1151	1.0	0.0
1152	0.0	475.37774371448904
1153	1.0	0.0
1154	1.0	0.0
1155	0.0	608.5939436452463
1156	0.0	538.1432246649638
1157	1.0	0.0
1158	1.0	0.0
1159	1.0	0.0
1160	1.0	0.0
1161	1.0	0.0
1162	1.0	0.0
1163	1.0	0.0
1164	1.0	0.0
1165	1.0	0.0
1166	1.0	0.0
1167	1.0	0.0
1168	1.0	0.0
1169	1.0	0.0
1170	1.0	0.0
1171	1.0	0.0
1172	1.0	0.0
1173	1.0	0.0
1174	1.0	0.0
1175	1.0	0.0
1176	1.0	0.0
1177	0.0	773.4906097175553
1178	1.0	0.0
1179	1.0	0.0
1180	1.0	0.0
1181	1.0	0.0
1182	1.0	0.0
1183	1.0	0.0
1184	0.0	369.7229460813105
1185	0.0	241.05932016391307
1186	0.0	468.448604689911
1187	1.0	0.0
1188	1.0	0.0
1189	1.0	0.0
1190	1.0	0.0
1191	1.0	0.0
1192	1.0	0.0
1193	1.0	0.0
1194	1.0	0.0
1195	1.0	0.0
1196	0.0	127.28519958909601
1197	1.0	0.0
1198	1.0	0.0
1199	0.0	150.00154625158757
1200	0.0	512.1826606336981
1201	1.0	0.0
1202	1.0	0.0
1203	1.0	0.0
1204	1.0	0.0
1205	1.0	0.0
1206	0.0	619.9190510669723
1207	1.0	0.0
1208	1.0	0.0
1209	1.0	0.0
1210	1.0	0.0
1211	1.0	0.0
1212	1.0	0.0
1213	1.0	0.0
1214	1.0	0.0
1215	1.0	0.0
1216	0.0	362.949563190341
1217	1.0	0.0
1218	1.0	0.0
1219	1.0	0.0
1220	0.0	430.963818449527
1221	0.0	1139.713643817231
1222	0.0	1525.5900118499994
1223	1.0	0.0
1224	1.0	0.0
1225	1.0	0.0
1226	0.0	1200.7775602396578
1227	0.0	223.05971453897655
1228	0.0	573.9297935506329
1229	1.0	0.0
1230	0.0	493.0139691568911
1231	1.0	0.0
1232	0.0	273.2453217031434
1233	1.0	0.0
1234	0.0	229.95170496869832
